,0,1
1070,색,2.4877922e-05
1071,생사람,2.4871473e-05
1072,블랙,2.4871473e-05
1073,뭉개지,2.4839585e-05
1074,유튜버발,2.4839585e-05
1075,엠붕신,2.4839585e-05
1076,상급,2.4836645e-05
1077,발음,2.4836641e-05
1078,유포,2.4836088e-05
1079,백만,2.4835474e-05
1080,표정,2.4833183e-05
1081,전적,2.483227e-05
1082,민노충,2.4794286e-05
1083,알바,2.479335e-05
1084,학,2.4695199e-05
1085,술자리,2.4657773e-05
1086,반,2.4629475e-05
1087,타,2.461296e-05
1088,골목,2.453425e-05
1089,법질서,2.4531475e-05
1090,지식인,2.4512396e-05
1091,콘크리트,2.441625e-05
1092,치부,2.4365127e-05
1093,시,2.4199402e-05
1094,노비,2.4189461e-05
1095,왕조,2.4189461e-05
1096,달린다,2.4188803e-05
1097,열차,2.4185541e-05
1098,관속,2.4154104e-05
1099,국민일보,2.4154104e-05
1100,동아일보,2.4154104e-05
1101,매일경제,2.4154104e-05
1102,중앙,2.4151366e-05
1103,수박,2.4146382e-05
1104,꼭지,2.4141955e-05
1105,기계,2.4139645e-05
1106,문씨,2.4137244e-05
1107,처가,2.4136802e-05
1108,땡문,2.408055e-05
1109,승복,2.404606e-05
1110,윤통까기,2.400916e-05
1111,정신대,2.3985573e-05
1112,찬스,2.3985573e-05
1113,앵벌이,2.3985573e-05
1114,사지,2.3954757e-05
1115,림,2.3936058e-05
1116,쾌감,2.3936058e-05
1117,진영,2.392515e-05
1118,길이,2.3795736e-05
1119,의회,2.3713144e-05
1120,약화,2.3713048e-05
1121,구속영장,2.367965e-05
1122,위조,2.3647654e-05
1123,약자,2.3592085e-05
1124,요청,2.3482462e-05
1125,무기수,2.3466802e-05
1126,도태,2.3446268e-05
1127,불어,2.3423916e-05
1128,열거,2.3423916e-05
1129,완죤,2.3423916e-05
1130,맘껏,2.342204e-05
1131,해처,2.3421848e-05
1132,짤린,2.3408775e-05
1133,대화,2.3361736e-05
1134,린다,2.3346662e-05
1135,의료,2.3322704e-05
1136,들러리,2.3321356e-05
1137,더했쟎,2.3321356e-05
1138,방문진,2.3321356e-05
1139,정이,2.3317285e-05
1140,사랑,2.3291039e-05
1141,전방,2.3201881e-05
1142,짜르,2.317931e-05
1143,려,2.31792e-05
1144,천사,2.3179153e-05
1145,구역질,2.317905e-05
1146,강의,2.317905e-05
1147,김밥,2.317905e-05
1148,그릇,2.3176455e-05
1149,과장,2.314122e-05
1150,반정부,2.3108018e-05
1151,자마자,2.310254e-05
1152,로남,2.310248e-05
1153,짜른거,2.310248e-05
1154,차장,2.310248e-05
1155,멧돼지,2.3096069e-05
1156,좌익,2.3036368e-05
1157,감치,2.3011913e-05
1158,일장기,2.296177e-05
1159,경례,2.2961547e-05
1160,방중,2.2961547e-05
1161,일절,2.2961547e-05
1162,대통녕,2.2961547e-05
1163,누비,2.2961414e-05
1164,시국,2.288524e-05
1165,연습,2.2868253e-05
1166,촉탁,2.2832988e-05
1167,자격,2.281647e-05
1168,지천,2.2756722e-05
1169,웃,2.2726561e-05
1170,기레기,2.2726561e-05
1171,도어,2.2726561e-05
1172,청담,2.2726561e-05
1173,스테핑,2.2726561e-05
1174,고갈,2.2726561e-05
1175,발광,2.2724988e-05
1176,다문화,2.271337e-05
1177,흑인,2.271337e-05
1178,꼬봉,2.2706516e-05
1179,비롯,2.2658855e-05
1180,거만,2.2653494e-05
1181,다세,2.263856e-05
1182,모하,2.2625869e-05
1183,전체주의,2.2625869e-05
1184,임전,2.2574817e-05
1185,노래,2.2561262e-05
1186,편도,2.2558628e-05
1187,한지,2.2537142e-05
1188,의자,2.2536666e-05
1189,보직,2.2510347e-05
1190,여명,2.2510347e-05
1191,보전,2.2510347e-05
1192,꽁,2.2510347e-05
1193,패널,2.2494447e-05
1194,봉사,2.2485174e-05
1195,김훈,2.2477112e-05
1196,통한,2.2472539e-05
1197,랫,2.2465245e-05
1198,을,2.2446908e-05
1199,수감,2.2434062e-05
1200,옴,2.2434062e-05
1201,패자,2.2433847e-05
1202,댕기,2.2432952e-05
1203,린지,2.243275e-05
1204,송,2.2402679e-05
1205,은근,2.2393526e-05
1206,군사정권,2.2361937e-05
1207,지식,2.2361437e-05
1208,구로,2.2350292e-05
1209,인천,2.2339898e-05
1210,나락에으,2.2339886e-05
1211,이기주의,2.2338178e-05
1212,아바타,2.2334867e-05
1213,소천,2.2319484e-05
1214,과징금,2.2316028e-05
1215,무허가,2.2310332e-05
1216,이눔,2.2310332e-05
1217,느네들,2.2306034e-05
1218,잡것,2.2302365e-05
1219,원통,2.2300694e-05
1220,유독,2.2290698e-05
1221,레,2.2283846e-05
1222,지다이,2.2283759e-05
1223,졋값,2.2283759e-05
1224,죄향좌,2.2277105e-05
1225,자연,2.2275846e-05
1226,반대파,2.2266631e-05
1227,후지,2.2266626e-05
1228,땡땡,2.225231e-05
1229,악행,2.2240887e-05
1230,에이,2.2230319e-05
1231,위축,2.2223205e-05
1232,동생,2.221599e-05
1233,웅,2.2215978e-05
1234,탓임,2.2213124e-05
1235,레전드,2.22131e-05
1236,여직원,2.2212133e-05
1237,인권연대,2.219906e-05
1238,조심,2.2192182e-05
1239,양념,2.218945e-05
1240,발언,2.2188846e-05
1241,막말,2.2178125e-05
1242,패러다임,2.2139286e-05
1243,윤방,2.2139253e-05
1244,늪,2.2139111e-05
1245,천만원,2.2137192e-05
1246,맘에들면,2.2136599e-05
1247,두루,2.2132106e-05
1248,문빠,2.2125914e-05
1249,땡윤근데,2.2125914e-05
1250,계레,2.2125914e-05
1251,민빠,2.2125914e-05
1252,민빠민빠,2.2125914e-05
1253,문빠문빠,2.2125914e-05
1254,배설,2.2121294e-05
1255,공,2.2120395e-05
1256,단위,2.2114242e-05
1257,나진,2.2111326e-05
1258,나방,2.2111326e-05
1259,검복,2.2111326e-05
1260,중대,2.2104485e-05
1261,김지하,2.2103703e-05
1262,배경,2.2103652e-05
1263,삭,2.2096747e-05
1264,테스트,2.2089174e-05
1265,헌장,2.2086831e-05
1266,압박,2.2084429e-05
1267,당선,2.2083894e-05
1268,실실,2.2079865e-05
1269,최원종,2.207663e-05
1270,분당,2.2067654e-05
1271,퍼트,2.2066737e-05
1272,기관지,2.2066726e-05
1273,더듬이,2.2066726e-05
1274,질타,2.2066726e-05
1275,괴담,2.2066726e-05
1276,희망이,2.2061648e-05
1277,진보라,2.205894e-05
1278,진보면,2.2058928e-05
1279,아기,2.2058408e-05
1280,월드컵,2.2056356e-05
1281,패거리,2.2056252e-05
1282,개민죄,2.205602e-05
1283,수갑,2.2052543e-05
1284,가혹,2.205252e-05
1285,안주,2.2052514e-05
1286,도크,2.2052503e-05
1287,내지,2.2051421e-05
1288,틀니,2.2047107e-05
1289,주시,2.2045157e-05
1290,원조,2.204507e-05
1291,석기,2.204507e-05
1292,고정간첩,2.204507e-05
1293,간,2.2045002e-05
1294,이사회,2.2044931e-05
1295,똘기,2.2043807e-05
1296,행패,2.2043554e-05
1297,빨치산,2.2043254e-05
1298,특단,2.2043254e-05
1299,스탈,2.204019e-05
1300,서현역,2.2034794e-05
1301,명감,2.2034665e-05
1302,직여,2.2032284e-05
1303,위장,2.2031816e-05
1304,방출,2.2030066e-05
1305,전만,2.2030066e-05
1306,세뇌,2.2029653e-05
1307,시청율,2.2029644e-05
1308,신격화,2.2029644e-05
1309,계승,2.2029488e-05
1310,전동,2.2029277e-05
1311,구역,2.2026681e-05
1312,치루어,2.2025115e-05
1313,충분,2.2025106e-05
1314,위원장,2.2022938e-05
1315,식별,2.2019878e-05
1316,대중,2.2019183e-05
1317,색깔,2.2016713e-05
1318,나잇,2.2013239e-05
1319,하드,2.2013213e-05
1320,재방송,2.2013206e-05
1321,뿅싀인,2.2013197e-05
1322,왜놈,2.2011336e-05
1323,개봉,2.2011229e-05
1324,사연,2.2011194e-05
1325,제시,2.2011038e-05
1326,걸레,2.2010747e-05
1327,할렘,2.2008831e-05
1328,영등포,2.2008795e-05
1329,쇄,2.2006703e-05
1330,보아,2.1998683e-05
1331,잡종,2.1998663e-05
1332,동남아,2.1998663e-05
1333,명심,2.1998641e-05
1334,혼혈,2.1998641e-05
1335,형국,2.1993743e-05
1336,버젓히,2.1993743e-05
1337,월지,2.1993743e-05
1338,죄우,2.1993235e-05
1339,권귀,2.1993235e-05
1340,자청,2.1993235e-05
1341,외가,2.1993019e-05
1342,급여,2.198526e-05
1343,치유,2.1984968e-05
1344,제공,2.1983451e-05
1345,예정,2.1979204e-05
1346,로서,2.197816e-05
1347,논평,2.1978156e-05
1348,창립,2.1978156e-05
1349,요구,2.1976879e-05
1350,사자,2.1976432e-05
1351,탈출,2.1976304e-05
1352,안티,2.1974869e-05
1353,협동,2.1974782e-05
1354,일제강점기,2.1971053e-05
1355,악몽,2.1970962e-05
1356,깜방,2.1970836e-05
1357,모이,2.1969361e-05
1358,이중,2.1956854e-05
1359,도심,2.195613e-05
1360,소견,2.195612e-05
1361,통용,2.195612e-05
1362,편임,2.1948063e-05
1363,소위,2.19471e-05
1364,색출,2.1934487e-05
1365,스타일,2.193262e-05
1366,북괴,2.1930437e-05
1367,활용,2.1930427e-05
1368,사법입법,2.1930406e-05
1369,포섭,2.1930406e-05
1370,질투,2.1930004e-05
1371,이념,2.1924026e-05
1372,고민,2.1923968e-05
1373,차단,2.1923966e-05
1374,급수,2.1923963e-05
1375,선민의식,2.1923963e-05
1376,형무소,2.1918024e-05
1377,만족감,2.1917976e-05
1378,팩폭,2.191698e-05
1379,맹공해,2.191698e-05
1380,매장,2.1916145e-05
1381,유럽,2.1911357e-05
1382,상속,2.1901336e-05
1383,시아버지,2.1901336e-05
1384,두령,2.190012e-05
1385,횡설수설,2.190012e-05
1386,상속세,2.189736e-05
1387,지불,2.1895541e-05
1388,녀자,2.1885939e-05
1389,미성,2.1885939e-05
1390,블편,2.1885891e-05
1391,몸살,2.1885722e-05
1392,후손,2.1883696e-05
1393,악도,2.1883696e-05
1394,선도,2.1883696e-05
1395,답습,2.1883696e-05
1396,위국,2.1881175e-05
1397,한단,2.1877322e-05
1398,깜,2.1877207e-05
1399,고수,2.1876771e-05
1400,숱,2.1876767e-05
1401,굴욕,2.1876767e-05
1402,항쟁,2.1876767e-05
1403,향유,2.1876767e-05
1404,자자손손,2.1876767e-05
1405,감세,2.187648e-05
1406,정치검사,2.1874126e-05
1407,청담동,2.1874084e-05
1408,썩녈,2.1874084e-05
1409,묵인,2.1874084e-05
1410,구덩이,2.1874084e-05
1411,현행법,2.1873975e-05
1412,민사재판,2.1873642e-05
1413,정신차려라,2.1873415e-05
1414,최신,2.1856635e-05
1415,종은,2.1856635e-05
1416,페스카마호,2.1852245e-05
1417,문서,2.18487e-05
1418,관절,2.1847669e-05
1419,쫄아,2.1847669e-05
1420,노무현,2.184424e-05
1421,홍위병,2.1843647e-05
1422,지하도,2.1843429e-05
1423,중국화,2.184238e-05
1424,노련,2.183696e-05
1425,재활용,2.1836942e-05
1426,배충,2.1836364e-05
1427,숟가락,2.182783e-05
1428,개비,2.182066e-05
1429,남불,2.1820619e-05
1430,어쩌겠,2.1817563e-05
1431,전술,2.1813281e-05
1432,저쪽,2.1812011e-05
1433,증후군,2.1811986e-05
1434,리플리,2.1811986e-05
1435,쟁탈전,2.1811986e-05
1436,마을,2.1811798e-05
1437,방망이,2.180536e-05
1438,들,2.1805352e-05
1439,호소,2.1804062e-05
1440,오염,2.180405e-05
1441,즐,2.1795071e-05
1442,저격,2.1794998e-05
1443,해악,2.1794993e-05
1444,폄훼하,2.1794987e-05
1445,극렬,2.1794685e-05
1446,원흉,2.1794685e-05
1447,오늘날,2.1794685e-05
1448,나소,2.179092e-05
1449,실력,2.1788528e-05
1450,파쇼,2.1786997e-05
1451,목마름,2.1786997e-05
1452,대남,2.178549e-05
1453,만세,2.178427e-05
1454,저서,2.1783804e-05
1455,엉님,2.17838e-05
1456,노래방,2.17838e-05
1457,용소,2.177856e-05
1458,유엔,2.1778333e-05
1459,그다음,2.1778067e-05
1460,죽겠네,2.177806e-05
1461,가사,2.1775548e-05
1462,거너,2.1775473e-05
1463,대요,2.1775473e-05
1464,이쯤,2.1770204e-05
1465,징수,2.1766553e-05
1466,진급,2.1765805e-05
1467,맹훈련,2.1765454e-05
1468,극기,2.1765454e-05
1469,간척지,2.1765454e-05
1470,맹훈육,2.1765454e-05
1471,인내,2.1765454e-05
1472,이웃,2.1763937e-05
1473,사회주의,2.1761922e-05
1474,육체,2.176061e-05
1475,정보,2.176027e-05
1476,작용,2.1752869e-05
1477,향해,2.1752512e-05
1478,특정,2.175243e-05
1479,강아지,2.1751714e-05
1480,재택근무,2.1751708e-05
1481,포폴,2.1751623e-05
1482,눔,2.1751612e-05
1483,언론통제,2.1751604e-05
1484,광란,2.1751366e-05
1485,슴,2.175131e-05
1486,축재,2.1751162e-05
1487,싱크로,2.175116e-05
1488,깜냥,2.175116e-05
1489,쥐바기,2.175116e-05
1490,엠비씨,2.1750317e-05
1491,주제,2.1747184e-05
1492,윤비,2.1747112e-05
1493,판하,2.1747079e-05
1494,유착,2.1743428e-05
1495,이문열,2.17418e-05
1496,폼,2.1741467e-05
1497,김인철,2.1741267e-05
1498,김재철,2.1741267e-05
1499,품,2.1740789e-05
1500,특산,2.1740789e-05
1501,당원,2.1740578e-05
1502,헛걸음,2.1740321e-05
1503,전달,2.1739908e-05
1504,돔황챠,2.1739752e-05
1505,사경,2.1737542e-05
1506,도말,2.1737542e-05
1507,성경,2.1736772e-05
1508,공평,2.1736376e-05
1509,힝,2.1736314e-05
1510,죄악,2.1736314e-05
1511,신문인,2.1736314e-05
1512,극좌파,2.1736314e-05
1513,권귕들,2.1736314e-05
1514,교도관,2.1735568e-05
1515,휴양,2.1735555e-05
1516,청원,2.1735555e-05
1517,뭐해,2.1735555e-05
1518,더라도,2.1735555e-05
1519,선상,2.1734748e-05
1520,대거,2.1732794e-05
1521,그로,2.1732007e-05
1522,아이티,2.1731585e-05
1523,생방송,2.1730639e-05
1524,작성,2.1726342e-05
1525,떼거지,2.1725258e-05
1526,좌표,2.172517e-05
1527,삼고,2.172509e-05
1528,개인숭배,2.1725078e-05
1529,부친상,2.1725078e-05
1530,이다지,2.1725078e-05
1531,간주,2.1722331e-05
1532,허상,2.1713411e-05
1533,충고,2.1713404e-05
1534,친북,2.1713404e-05
1535,버거운,2.1713404e-05
1536,반미,2.1713404e-05
1537,무혐재인,2.1713404e-05
1538,맹신,2.1713404e-05
1539,홀로,2.1713404e-05
1540,군사독재,2.1713404e-05
1541,재야,2.1713404e-05
1542,착오,2.1713404e-05
1543,계열,2.1713404e-05
1544,한적,2.1713402e-05
1545,횡포,2.1713313e-05
1546,위안,2.1713155e-05
1547,이어진,2.1713122e-05
1548,여든,2.1710128e-05
1549,간디,2.1710128e-05
1550,보호대,2.1710128e-05
1551,먹듯,2.1710046e-05
1552,노미,2.1710046e-05
1553,촛불집회,2.1709744e-05
1554,타로,2.1709493e-05
1555,주말,2.1708915e-05
1556,민영,2.1708564e-05
1557,엣날,2.1708554e-05
1558,삼청,2.1707261e-05
1559,여건,2.1707232e-05
1560,임마,2.1707232e-05
1561,무착,2.1706688e-05
1562,왜또,2.1706688e-05
1563,다음생,2.1706495e-05
1564,안죽엇스,2.170559e-05
1565,수렁,2.1704072e-05
1566,텅,2.170407e-05
1567,폐간,2.170371e-05
1568,신문사,2.170326e-05
1569,전신,2.1702033e-05
1570,최곤디,2.1702033e-05
1571,구질구질,2.170106e-05
1572,새삼,2.1700456e-05
1573,류시,2.1700449e-05
1574,강규,2.1700449e-05
1575,겸,2.1700449e-05
1576,가증,2.1700449e-05
1577,래미,2.1700449e-05
1578,김장,2.1700449e-05
1579,성남,2.1700063e-05
1580,제기,2.1696262e-05
1581,명의,2.169593e-05
1582,찿,2.1693368e-05
1583,괴한,2.1693295e-05
1584,혁명,2.1690917e-05
1585,장성,2.1690903e-05
1586,복구,2.1689884e-05
1587,원상,2.1689884e-05
1588,일련,2.168988e-05
1589,기한,2.1688356e-05
1590,조지,2.168726e-05
1591,대우,2.1686352e-05
1592,이득,2.1686326e-05
1593,실익,2.168606e-05
1594,악당,2.1684813e-05
1595,타도,2.1683814e-05
1596,소용,2.1683387e-05
1597,전차,2.1683387e-05
1598,계엄령,2.1683387e-05
1599,상남자,2.1683021e-05
1600,낚시,2.1682969e-05
1601,인지도,2.1682969e-05
1602,퍼다,2.1682969e-05
1603,헤어,2.1682748e-05
1604,직장,2.1676144e-05
1605,동이면,2.167603e-05
1606,영국,2.167602e-05
1607,딘,2.1675978e-05
1608,나머진,2.1675969e-05
1609,프랑스,2.1675962e-05
1610,감소,2.1675958e-05
1611,남고,2.1675956e-05
1612,스페인,2.1675956e-05
1613,강압,2.1672016e-05
1614,무식,2.1671862e-05
1615,관점,2.1671656e-05
1616,경력,2.1668844e-05
1617,오른쪽,2.1663973e-05
1618,완쪽다리,2.1662687e-05
1619,죽지,2.1661952e-05
1620,일맥상통,2.1660731e-05
1621,미달,2.1660568e-05
1622,공적,2.1659911e-05
1623,증명서,2.165978e-05
1624,이력서,2.165978e-05
1625,건보,2.165978e-05
1626,영수증,2.165978e-05
1627,예금,2.165978e-05
1628,와이프,2.165978e-05
1629,어우,2.1659656e-05
1630,부정,2.1659616e-05
1631,애비,2.1659454e-05
1632,상주,2.1658276e-05
1633,혐의,2.1657423e-05
1634,기만,2.1656428e-05
1635,띁,2.1656362e-05
1636,인민재판,2.1654263e-05
1637,섬,2.1654252e-05
1638,유발,2.1649605e-05
1639,침해,2.1646e-05
1640,징벌,2.1645972e-05
1641,주도,2.1645965e-05
1642,접촉,2.1645965e-05
1643,맞닥뜨리,2.1645965e-05
1644,생방,2.1639034e-05
1645,취업률,2.1635347e-05
1646,그네,2.1633983e-05
1647,변절,2.1633974e-05
1648,배신자,2.1633974e-05
1649,젊은이,2.1633974e-05
1650,탈취,2.1633969e-05
1651,꼬드겼다,2.1633969e-05
1652,분신,2.1633969e-05
1653,썩열,2.163328e-05
1654,궁합,2.1633276e-05
1655,껌값,2.1633234e-05
1656,천만,2.1633226e-05
1657,수위,2.1632854e-05
1658,멸공,2.1632348e-05
1659,일로,2.1628724e-05
1660,진술,2.1628723e-05
1661,더군다나,2.1628719e-05
1662,래서,2.1628719e-05
1663,장난감,2.1628719e-05
1664,정치가,2.1625645e-05
1665,널,2.162431e-05
1666,미련,2.1624171e-05
1667,표창장,2.162366e-05
1668,허세,2.1623022e-05
1669,노소,2.1622998e-05
1670,전봇대,2.1622653e-05
1671,운전사,2.1618875e-05
1672,지네,2.1617592e-05
1673,본심,2.1616643e-05
1674,지점,2.161616e-05
1675,청원경찰,2.161616e-05
1676,본격,2.1614082e-05
1677,그렇취,2.161374e-05
1678,액티브,2.1613552e-05
1679,금천,2.1613552e-05
1680,와일드,2.1613552e-05
1681,봉천,2.1613552e-05
1682,강서,2.1613552e-05
1683,즉,2.1613343e-05
1684,정글,2.1612936e-05
1685,쌈질,2.1612159e-05
1686,게판,2.1612157e-05
1687,우회,2.1611491e-05
1688,좌좀,2.1611468e-05
1689,금은,2.1611468e-05
1690,부정선거,2.1611375e-05
1691,대혁명,2.1611011e-05
1692,그름,2.1610098e-05
1693,일제,2.1610049e-05
1694,일종,2.1609712e-05
1695,북유럽,2.1609703e-05
1696,따름,2.1609703e-05
1697,잠,2.1609585e-05
1698,존,2.1609394e-05
1699,부대,2.1609243e-05
1700,시각,2.1609005e-05
1701,밀리,2.1608908e-05
1702,똥관,2.1608907e-05
1703,강제노동,2.1604596e-05
1704,개화,2.1604284e-05
1705,아모,2.1604284e-05
1706,삼국시대,2.1604284e-05
1707,백제,2.1604284e-05
1708,방패,2.1602125e-05
1709,실체,2.1601147e-05
1710,토종,2.1601147e-05
1711,전문가,2.1597516e-05
1712,광기,2.1595692e-05
1713,확증편향,2.1595686e-05
1714,비지,2.1595686e-05
1715,국수호,2.1595686e-05
1716,건중,2.1592616e-05
1717,명정,2.1592616e-05
1718,빠가사리,2.1592616e-05
1719,분석,2.1589229e-05
1720,자산,2.1586815e-05
1721,부인,2.1586706e-05
1722,혁신,2.1586697e-05
1723,채권,2.1586695e-05
1724,시어머니,2.1586695e-05
1725,대금,2.1586635e-05
1726,푼,2.158663e-05
1727,둘겨패,2.1586176e-05
1728,집유질,2.1586176e-05
1729,흐는적,2.1586176e-05
1730,차법,2.1586176e-05
1731,배뿔,2.1586176e-05
1732,송금,2.1586176e-05
1733,소방,2.158614e-05
1734,법규,2.1586073e-05
1735,하디,2.1585995e-05
1736,마는,2.1584554e-05
1737,인걸,2.1584552e-05
1738,폭탄주,2.158454e-05
1739,코스프레,2.1582626e-05
1740,원금,2.1582595e-05
1741,토론,2.1582593e-05
1742,부디,2.1582526e-05
1743,인계,2.1582435e-05
1744,버스,2.1581827e-05
1745,경계,2.1581216e-05
1746,경은,2.1581192e-05
1747,준엄,2.1581189e-05
1748,군검,2.1581187e-05
1749,요사이,2.1581187e-05
1750,쮸얼리,2.1581154e-05
1751,술집,2.1581154e-05
1752,먀댬,2.1581154e-05
1753,아프리카,2.1578679e-05
1754,다운,2.1578677e-05
1755,윤어벙,2.1578478e-05
1756,심리상담,2.1578173e-05
1757,해하,2.1577833e-05
1758,돌아이,2.157749e-05
1759,역쉬,2.1577265e-05
1760,호랑이,2.1577262e-05
1761,성격,2.1574668e-05
1762,반토막,2.1574666e-05
